734,0.194593,0.0939028,-0.0910505,-0.0376811,0.0689638,0.9914,-0.104647
768,0.196794,0.0851646,-0.0857271,-0.0403475,0.0715781,0.988073,-0.13023
804,0.196165,0.0872101,-0.0861035,-0.0365826,0.0710366,0.990623,-0.110824
835,0.196041,0.0868949,-0.0854873,-0.0393718,0.0665872,0.991662,-0.103063
869,0.19554,0.088338,-0.0867485,-0.0364096,0.074651,0.990783,-0.107005
902,0.195299,0.088533,-0.0863032,-0.0320861,0.0772279,0.991047,-0.104075
935,0.195754,0.0876178,-0.0853894,-0.033083,0.076389,0.99189,-0.0960456
968,0.195202,0.0872516,-0.0856106,-0.0382518,0.0753986,0.991793,-0.0959049
1003,0.195477,0.0879777,-0.0853437,-0.0351948,0.0733443,0.991899,-0.0975663
1034,0.19541,0.087948,-0.0852642,-0.0360988,0.0769822,0.991618,-0.0972823
1067,0.195185,0.0877217,-0.0846096,-0.0341839,0.076641,0.992185,-0.0923369
1103,0.195167,0.0867404,-0.0841399,-0.038052,0.0711742,0.992945,-0.0868739
1135,0.195744,0.0878197,-0.0853472,-0.0364404,0.073839,0.992192,-0.0936718
1167,0.195478,0.0880518,-0.085209,-0.0377514,0.0759291,0.991574,-0.0979367
1202,0.195436,0.0874214,-0.0848425,-0.0353591,0.0749447,0.992215,-0.0929687
1235,0.195659,0.0873593,-0.0846294,-0.0351111,0.0729908,0.992719,-0.0891518
1267,0.195216,0.0878126,-0.0847393,-0.0362347,0.0742988,0.992131,-0.0940402
1303,0.195202,0.0880617,-0.0850166,-0.0359377,0.0780865,0.991322,-0.0994591
1334,0.19507,0.0879952,-0.0852749,-0.0365826,0.0788154,0.991328,-0.0985839
1368,0.195452,0.0870607,-0.0843694,-0.034957,0.0757655,0.99252,-0.0891175
1402,0.195888,0.0870453,-0.0845522,-0.036522,0.0705623,0.992752,-0.0901704
1433,0.195201,0.0878614,-0.0855952,-0.0353275,0.0774244,0.991524,-0.0981756
1468,0.195128,0.0881212,-0.085499,-0.0319716,0.0789233,0.991766,-0.0956515
1502,0.195814,0.0869492,-0.08445,-0.0337446,0.0756363,0.992556,-0.0892887
1534,0.19522,0.0867437,-0.0848965,-0.0376468,0.0768441,0.992049,-0.0922811
1568,0.195294,0.0877804,-0.0852896,-0.0346284,0.0794053,0.991579,-0.0962606
1603,0.19533,0.0878389,-0.0848779,-0.0358023,0.0786906,0.991724,-0.0949137
1634,0.194963,0.0877955,-0.0845527,-0.0322854,0.0817767,0.991854,-0.0921758
1668,0.195027,0.0867217,-0.0842705,-0.0371658,0.0759075,0.992575,-0.0874781
1702,0.195461,0.0880797,-0.0852288,-0.0321283,0.0798354,0.991782,-0.0946678
